transaction_id,transaction_date,step,hour_of_day,is_weekend,type,amount,amount_category,is_round_amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,amount_to_balance_ratio,latitudeOrig,longitudeOrig,latitudeDest,longitudeDest,distance_km,time_since_last_tx,anomalyFlags,anomaly_categories,anomaly_count,risk_score,risk_category,isFraud
TX000370,2024-01-31 15:00:00,735,15,0,TRANSFER,1406.9673134506436,LARGE,0,C000370,559.4267579883431,0.0,M008226,119.58825797572577,1526.5555714263694,2.5105284381869373,-29.850267394335923,27.326193125387082,-29.533479748269333,28.470688756281866,116.02834941814938,24.0,LARGE_BALANCE_DROP_80PCT,BALANCE,1,20,LOW_RISK,0
TX000371,2024-01-24 14:00:00,566,14,0,PAYMENT,887.33198801447,MEDIUM,0,C000371,10318.604565400694,9431.272577386224,M009032,3052.8426171025,3940.17460511697,0.08598507650084714,-29.706368771850308,28.393206029996684,-29.8265557967861,27.80717268824178,58.12314401665085,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000372,2024-01-24 18:00:00,570,18,0,CASH_IN,810.7124343370397,MEDIUM,0,C000372,3702.693333997992,4513.405768335031,M006218,155.76527657388772,0.0,0.21889297013203501,-29.290478959223254,27.4605002742725,-29.9902498679212,27.682775021001394,80.72173712289593,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000373,2024-01-14 11:00:00,323,11,1,CASH_OUT,499.65215735051993,MEDIUM,0,C000373,6014.698508446562,5515.046351096043,M005025,7822.441885981198,8322.094043331717,0.08305804498828606,-29.165172999518447,27.597611523246048,-29.37467288984198,27.69317238405263,25.071710768287602,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000374,2024-01-29 14:00:00,686,14,0,TRANSFER,1408.1350043837817,LARGE,0,C000374,2645.43248152954,1237.2974771457582,M007073,9781.536376389127,11189.671380772908,0.5320880144162725,-29.921433629024452,28.04933843917745,-29.252409585070307,27.642513585485048,84.1525323491526,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000375,2024-01-27 02:00:00,626,2,1,CASH_OUT,3407.2694651871398,LARGE,0,C000375,4111.495843962593,704.2263787754537,M003542,630.2753394877212,4037.544804674861,0.8285162087614578,-29.423075522796484,27.440034119990983,-29.114233355842185,27.797097460494484,48.77421226848947,24.0,LARGE_BALANCE_DROP_80PCT|FIRST_TIME_LARGE_TX|UNUSUAL_HOURS_02H,BALANCE|TEMPORAL,3,45,MEDIUM_RISK,0
TX000376,2024-01-13 00:00:00,288,0,1,PAYMENT,143.5879921637083,MEDIUM,0,C000376,14293.712325328774,14150.124333165066,M002537,3384.6428100945923,3528.2308022583006,0.010044832585352907,-29.27875579946863,28.228695332341502,-29.140899638073126,27.410376401721557,80.88766952658158,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000377,2024-01-28 15:00:00,663,15,1,PAYMENT,1346.058785436965,LARGE,0,C000377,431.7890782569028,0.0,M001754,290.42161441902505,1636.48039985599,3.110195827626563,-29.470920826417636,27.105051935447673,-29.853556363620662,28.39018317467164,131.26006500689277,24.0,LARGE_BALANCE_DROP_80PCT,BALANCE,1,20,LOW_RISK,0
TX000378,2024-01-27 15:00:00,639,15,1,DEBIT,2098.0929775375353,LARGE,0,C000378,1464.7313330269321,0.0,M008396,3922.637295538122,6020.730273075657,1.431430801990629,-29.91784742282035,28.186774001083403,-29.588723090307074,27.735345122192903,56.9075672555082,24.0,LARGE_BALANCE_DROP_80PCT|FIRST_TIME_LARGE_TX,BALANCE|TEMPORAL,2,35,MEDIUM_RISK,0
TX000379,2024-01-07 11:00:00,155,11,1,CASH_OUT,447.629232625769,MEDIUM,0,C000379,7570.373372699275,7122.744140073506,M008823,1279.856330590725,1727.485563216494,0.05912127306253614,-29.38706731339129,27.902776983926707,-29.873709175392484,28.263011717757912,64.34604712304865,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000380,2024-01-21 10:00:00,490,10,1,DEBIT,244.9858277955314,MEDIUM,0,C000380,519.7919781199577,274.80615032442626,M006507,3428.1638358039622,3673.1496635994936,0.4704101408779805,-29.5626409972481,27.85949046617039,-29.789455089032167,27.71295551200143,28.92217302767308,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000381,2024-01-17 02:00:00,386,2,0,CASH_OUT,2411.9416711109375,LARGE,0,C000381,393.38251958912775,0.0,M005235,1399.8354081655802,3811.7770792765177,6.115741827563062,-29.802966301108565,27.68756555870799,-29.673744630048017,28.077435410865363,40.29131485512851,24.0,LARGE_BALANCE_DROP_80PCT|FIRST_TIME_LARGE_TX|UNUSUAL_HOURS_02H,BALANCE|TEMPORAL,3,45,MEDIUM_RISK,0
TX000382,2024-01-05 08:00:00,104,8,0,TRANSFER,4546.514160638156,LARGE,0,C000382,2243.492215638497,0.0,M001540,471.95335385590204,5018.4675144940575,2.0256315120900505,-29.42713253104839,27.415568394425133,-29.60931219190686,27.50532294671487,22.040647639664186,24.0,LARGE_BALANCE_DROP_80PCT|FIRST_TIME_LARGE_TX,BALANCE|TEMPORAL,2,35,MEDIUM_RISK,0
TX000383,2024-01-17 09:00:00,393,9,0,DEBIT,989.975933069905,MEDIUM,0,C000383,483.4794689114647,0.0,M006510,1563.1833873705452,2553.1593204404503,2.043380569447446,-29.233541801926368,27.696105428146854,-29.04833890417809,27.937210286599893,31.18355820267106,24.0,LARGE_BALANCE_DROP_80PCT,BALANCE,1,20,LOW_RISK,0
TX000384,2024-01-11 06:00:00,246,6,0,TRANSFER,882.910636554884,MEDIUM,0,C000384,4398.328969909085,3515.4183333542005,M009461,358.62689915535384,1241.537535710238,0.20069211522800262,-29.994525748383033,27.67504276802803,-29.87227519600319,27.747557168176378,15.284444593411814,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000385,2024-01-08 08:00:00,176,8,0,CASH_IN,555.3813131295029,MEDIUM,0,C000385,1282.6954492535258,1838.0767623830288,M008926,2580.3215769626604,2024.9402638331576,0.4326425815815266,-29.95657085745216,27.875631283174606,-29.417842061679714,27.550671384800413,67.63032116985775,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000386,2024-01-02 15:00:00,39,15,0,TRANSFER,927.08697100471,MEDIUM,0,C000386,11302.32194438135,10375.23497337664,M006131,125.44099615705849,1052.5279671617684,0.08201898305352136,-29.843479169125516,27.422361428783294,-29.55978685707139,28.322334391602002,92.47119851498279,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000387,2024-01-20 21:00:00,477,21,1,DEBIT,746.6839851809401,MEDIUM,0,C000387,7650.825524794308,6904.141539613368,M009697,2248.0079231227223,2994.6919083036623,0.09758246352605016,-29.68837387938592,27.116393372964225,-29.02195350187702,27.169067524123363,74.27819957289721,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000388,2024-01-29 10:00:00,682,10,0,CASH_IN,1205.6980542494402,LARGE,0,C000388,6014.953202358602,7220.651256608042,M002129,6524.387450691326,5318.689396441886,0.2004167940961936,-29.294865628069697,27.217634169958707,-29.936073501862786,27.730384722478664,86.83534311801907,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000389,2024-01-23 10:00:00,538,10,0,CASH_IN,2141.628576197066,LARGE,0,C000389,4797.870789400344,6939.49936559741,M004145,5458.130899079917,3316.502322882851,0.4462776078337961,-29.913412938164033,28.04876614719236,-29.902740461092,27.291553609899204,72.99473718102904,24.0,FIRST_TIME_LARGE_TX,TEMPORAL,1,15,LOW_RISK,0
TX000390,2024-01-18 00:00:00,408,0,0,PAYMENT,69.7541110714355,SMALL,0,C000390,9955.898180489266,9886.14406941783,M009553,6431.151802491684,6500.90591356312,0.00700560654603459,-29.27555667012123,27.03373849445331,-29.543278029918106,28.291582636826387,125.42502829045704,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000391,2024-01-22 21:00:00,525,21,0,PAYMENT,300.91165368495854,MEDIUM,0,C000391,1261.9740254496587,961.0623717647002,M004720,7655.016949202642,7955.9286028876,0.2382564071955672,-29.800809494676834,28.284664566968146,-29.577311633168357,27.380204017073495,90.83447139821155,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000392,2024-01-22 02:00:00,506,2,0,PAYMENT,47.581795685721794,SMALL,0,C000392,10322.127948114996,10274.546152429273,M005067,331.2126006181442,378.794396303866,0.0046092420751609724,-29.918258167941307,28.04159599121987,-29.70501721240349,27.950145510167733,25.29968018528386,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000393,2024-01-02 12:00:00,36,12,0,CASH_IN,151.00363066810633,MEDIUM,0,C000393,7791.165197349285,7942.168828017391,M005195,413.46931931975325,262.46568865164693,0.019378905200761694,-29.60300384042991,28.152129811961576,-29.26469489643615,27.248345272628033,95.26594052108055,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000394,2024-01-29 13:00:00,685,13,0,CASH_IN,5839.769367460866,LARGE,0,C000394,6894.8229757906165,12734.592343251483,M008281,2442.6026195790564,0.0,0.8468560442985165,-29.80305621789118,28.253976673640214,-29.221915622713304,27.607370504206255,89.9482768030433,24.0,LARGE_AMOUNT_P95|LARGE_BALANCE_DROP_80PCT|FIRST_TIME_LARGE_TX|NEW_ACCOUNT_LARGE_TX,ACCOUNT|AMOUNT|BALANCE|TEMPORAL,4,70,HIGH_RISK,1
TX000395,2024-01-01 20:00:00,20,20,0,PAYMENT,114.75789558057414,MEDIUM,0,C000395,4119.192228835557,4004.434333254983,M003509,6732.175119161514,6846.933014742088,0.027852558620306618,-29.791695099201746,27.18406566589527,-29.67402294660163,28.349035793474044,113.24257719061494,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000396,2024-01-14 09:00:00,321,9,1,CASH_OUT,1712.0633143258851,LARGE,0,C000396,1413.4339216570518,0.0,M006016,10989.57155832862,12701.634872654506,1.2104229742455213,-29.193157751120978,28.2336766364551,-29.104422446158907,27.24909666660291,96.12292599881377,24.0,LARGE_BALANCE_DROP_80PCT,BALANCE,1,20,LOW_RISK,0
TX000397,2024-01-22 08:00:00,512,8,0,DEBIT,129.05831218097106,MEDIUM,0,C000397,2754.3152903224764,2625.2569781415054,M007533,142.098575119865,271.15688730083605,0.046839761908288306,-29.667924473596084,27.756963656488583,-29.45406200472338,27.99479373802251,33.0855002948745,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000398,2024-01-17 16:00:00,400,16,0,TRANSFER,456.78986362613523,MEDIUM,0,C000398,7888.985389294621,7432.195525668486,M005727,1319.117440390175,1775.9073040163103,0.05789489347419097,-29.093467936904442,28.328285758129795,-29.49276042399909,27.306765555833934,108.55721573684765,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000399,2024-01-28 06:00:00,654,6,1,TRANSFER,672.5732086129753,MEDIUM,0,C000399,161.47189705625678,0.0,M001681,718.178023448709,1390.7512320616843,4.139627965198764,-29.507850143137482,28.329879901590516,-29.38133697691517,27.62362357879825,69.81999423494197,24.0,LARGE_BALANCE_DROP_80PCT,BALANCE,1,20,LOW_RISK,0
TX000400,2024-01-20 15:00:00,471,15,1,TRANSFER,232.66046902473417,MEDIUM,0,C000400,7617.465649231643,7384.8051802069085,M004932,4231.34130025912,4464.001769283854,0.03053901923784339,-29.16223554814058,27.036267065631254,-29.185268175697736,27.8109253265619,75.25452159028617,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000401,2024-01-06 23:00:00,143,23,1,PAYMENT,23.526043681034125,SMALL,0,C000401,1372.6496481141867,1349.1236044331527,M006560,3066.5697489058025,3090.0957925868365,0.01712666960846372,-29.416349498796432,27.574297823225308,-29.355316264325353,27.86595962728462,29.06204508916875,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000402,2024-01-04 20:00:00,92,20,0,CASH_OUT,4193.741943409239,LARGE,0,C000402,779.2309194540013,0.0,M005016,383.11842796093026,4576.86037137017,5.375000962976426,-29.83298207469844,27.78959819379791,-29.33755725356045,27.903767006329733,56.18402304809786,24.0,LARGE_BALANCE_DROP_80PCT|FIRST_TIME_LARGE_TX,BALANCE|TEMPORAL,2,35,MEDIUM_RISK,0
TX000403,2024-01-15 18:00:00,354,18,0,DEBIT,9.522720873891672,MICRO,0,C000403,614.8019902493525,605.2792693754608,M008339,1982.1681484390465,1991.690869312938,0.015463933252368512,-29.987167839630203,28.017540134674352,-29.49926567464875,27.960197123086385,54.53398572906613,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000404,2024-01-31 07:00:00,727,7,0,PAYMENT,31.640846483911417,SMALL,0,C000404,138.14089701535912,106.5000505314477,M001719,3469.7463079977,3501.3871544816116,0.22740148412597003,-29.317959831659618,27.4292793700262,-29.67468084157852,27.407653046510696,39.720750386220516,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000405,2024-01-03 03:00:00,51,3,0,PAYMENT,817.5629222172824,MEDIUM,0,C000405,3707.3453667529307,2889.782444535648,M001074,4528.850953975006,5346.413876192288,0.22046569058726853,-29.531955698783175,27.37821339099698,-29.96823512352617,27.60205122857574,53.107152511460036,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000406,2024-01-28 17:00:00,665,17,1,CASH_IN,993.8919633175714,MEDIUM,0,C000406,1231.1645584468415,2225.056521764413,M005157,60.769482773691735,0.0,0.8066227489698164,-29.51129802437049,27.571898578633572,-29.144163260174327,27.055977995362596,64.5604019219491,24.0,LARGE_BALANCE_DROP_80PCT,BALANCE,1,20,LOW_RISK,0
TX000407,2024-01-30 02:00:00,698,2,0,DEBIT,1026.4714005542462,LARGE,0,C000407,22749.512744194286,21723.04134364004,M009511,6634.658715484729,7661.130116038976,0.04511860510995261,-29.954401509831065,27.75140803762484,-29.87301710994108,28.153135464797064,39.76245049851037,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000408,2024-01-24 23:00:00,575,23,0,CASH_IN,474.2653904547938,MEDIUM,0,C000408,4271.708535829214,4745.9739262840085,M003149,2526.9007882763726,2052.635397821579,0.1109987696276952,-29.478583732432774,28.42671934710812,-29.284178000390263,28.255649252683355,27.24030359334471,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000409,2024-01-08 22:00:00,190,22,0,PAYMENT,135.43329005419145,MEDIUM,0,C000409,741.8345949016966,606.4013048475051,M007713,5012.490005709004,5147.923295763196,0.1823195782529677,-29.699106205399698,28.143162700046155,-29.591372770001406,27.29885514522832,82.46840865768286,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000410,2024-01-06 05:00:00,125,5,1,TRANSFER,1275.6720335014793,LARGE,0,C000410,5835.995618891887,4560.323585390408,M005207,4949.811596063988,6225.483629565468,0.21854942453146073,-29.921789233108527,27.643981750406557,-29.546736947983867,27.302165946944523,53.183278264521185,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000411,2024-01-07 06:00:00,150,6,1,PAYMENT,2238.6453013014698,LARGE,0,C000411,11401.357834091332,9162.712532789861,M008141,631.6174408727318,2870.262742174202,0.1963317880279338,-29.37337855953684,27.081549267660275,-29.556948418628263,27.063054603285632,20.490416949761542,24.0,FIRST_TIME_LARGE_TX,TEMPORAL,1,15,LOW_RISK,0
TX000412,2024-01-14 02:00:00,314,2,1,CASH_OUT,152.5625999689208,MEDIUM,0,C000412,6835.979425451435,6683.4168254825145,M009652,350.18168550690666,502.7442854758275,0.02231432778647675,-29.902122238245386,27.25278088821564,-29.72335861171881,28.45557573418873,117.73376604988542,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000413,2024-01-24 18:00:00,570,18,0,TRANSFER,767.6255717881276,MEDIUM,0,C000413,397.5968038474446,0.0,M004936,3832.7209965030984,4600.346568291226,1.9258196864065216,-29.917456221891012,27.683886636479127,-29.381688305748995,28.210779852175843,78.36848170650497,24.0,LARGE_BALANCE_DROP_80PCT,BALANCE,1,20,LOW_RISK,0
TX000414,2024-01-15 06:00:00,342,6,0,PAYMENT,22.018249632658012,SMALL,0,C000414,11311.256785510845,11289.238535878187,M002075,510.3262210440418,532.3444706766998,0.001946406455417437,-29.93066250396713,28.220738850148056,-29.319099963236855,27.54105480435905,94.5541644903021,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000415,2024-01-13 17:00:00,305,17,1,CASH_IN,666.5312154779318,MEDIUM,0,C000415,7897.681909215386,8564.213124693319,M004876,5690.1100431680725,5023.57882769014,0.08438511933241549,-29.270446185471428,27.571043303516017,-29.852834573185476,27.722862407204737,66.40252997829221,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000416,2024-01-29 20:00:00,692,20,0,CASH_OUT,4760.466920280875,LARGE,0,C000416,861.6812819034071,0.0,M005615,3885.9568762948234,8646.423796575698,5.5182221060568875,-29.400355594269957,27.80774497611759,-29.22009504027427,27.4379504409763,41.0775027468678,24.0,LARGE_BALANCE_DROP_80PCT|FIRST_TIME_LARGE_TX,BALANCE|TEMPORAL,2,35,MEDIUM_RISK,0
TX000417,2024-01-29 10:00:00,682,10,0,CASH_OUT,202.8700250510086,MEDIUM,0,C000417,265.8747323080924,63.004707257083794,M008265,5532.16670252907,5735.036727580078,0.7601694746312895,-29.870395908225703,28.337707329127653,-29.180246037311143,27.895865952483128,87.84504300577733,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000418,2024-01-03 06:00:00,54,6,0,CASH_IN,5831.710839375275,LARGE,0,C000418,4074.4341387391064,9906.144978114382,M007379,1065.796439996797,0.0,1.430942236053296,-29.35916182428042,28.370694389139942,-29.015607436655262,28.075962618500263,47.72806830143894,24.0,LARGE_AMOUNT_P95|LARGE_BALANCE_DROP_80PCT|FIRST_TIME_LARGE_TX|NEW_ACCOUNT_LARGE_TX,ACCOUNT|AMOUNT|BALANCE|TEMPORAL,4,70,HIGH_RISK,1
TX000419,2024-01-19 12:00:00,444,12,0,TRANSFER,293.66331431182033,MEDIUM,0,C000419,848.2260789199096,554.5627646080893,M005652,1142.016303474924,1435.6796177867443,0.34580110244060897,-29.600253032933505,27.323662494664035,-29.210577782029187,27.67105271698781,54.86250083430526,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000420,2024-01-26 13:00:00,613,13,0,DEBIT,1583.1549798984347,LARGE,0,C000420,8996.668988695204,7413.51400879677,M007792,3337.1135358398683,4920.268515738303,0.17595168058388594,-29.11805450726005,27.06539238268889,-29.51853143331671,28.310391289937435,128.65681807955573,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000421,2024-01-12 00:00:00,264,0,0,TRANSFER,1158.356892427699,LARGE,0,C000421,2218.4419163797716,1060.0850239520726,M008456,95.8529848951479,1254.209877322847,0.5219135873207015,-29.05627498811124,27.45811579645727,-29.538508873014113,27.775538793328217,61.82867532003429,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000422,2024-01-03 05:00:00,53,5,0,CASH_OUT,4210.859443631281,LARGE,0,C000422,12203.058282405846,7992.198838774565,M005674,3889.3252824035494,8100.1847260348295,0.3450376379881704,-29.411993989492174,28.04370347223867,-29.254420491195535,27.216379903616716,82.0906488004264,24.0,FIRST_TIME_LARGE_TX|UNUSUAL_HOURS_05H,TEMPORAL,2,25,MEDIUM_RISK,0
TX000423,2024-01-24 20:00:00,572,20,0,CASH_IN,493.57568578749624,MEDIUM,0,C000423,4169.962527532209,4663.538213319705,M001541,5419.700959543897,4926.125273756401,0.11833615922690276,-29.578916532592718,28.4266683014644,-29.0722741700412,27.93343706375646,73.8927266200885,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000424,2024-01-26 20:00:00,620,20,0,DEBIT,1148.5105552227553,LARGE,0,C000424,1008.5763300894017,0.0,M003161,1609.2693182285695,2757.779873451325,1.1376163653926499,-29.39269911335894,27.115547999976172,-29.744640796345205,27.693346448861703,68.22116124713583,24.0,LARGE_BALANCE_DROP_80PCT,BALANCE,1,20,LOW_RISK,0
TX000425,2024-01-01 05:00:00,5,5,0,CASH_IN,3424.859347214172,LARGE,0,C000425,751.7828258911227,4176.642173105294,M003251,4342.962843233249,918.1034960190773,4.5495981436079145,-29.577735770160842,27.042725715823906,-29.7579753485623,28.403507794622588,132.99437813174796,24.0,LARGE_BALANCE_DROP_80PCT|FIRST_TIME_LARGE_TX|UNUSUAL_HOURS_05H,BALANCE|TEMPORAL,3,45,MEDIUM_RISK,0
TX000426,2024-01-05 07:00:00,103,7,0,DEBIT,626.3409104655118,MEDIUM,0,C000426,4295.6834224977365,3669.3425120322245,M005569,575.7011641324432,1202.042074597955,0.14577311122945358,-29.515084376171785,28.326220819478582,-29.99783639629156,27.58784088140387,89.2299623760509,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000427,2024-01-09 04:00:00,196,4,0,TRANSFER,2495.740921635947,LARGE,0,C000427,7174.978495283768,4679.237573647821,M003744,1166.9763794789205,3662.7173011148675,0.3477910257501761,-29.685707229286077,28.12221790365471,-29.900029570534716,27.604298608725156,55.369223280866095,24.0,FIRST_TIME_LARGE_TX|UNUSUAL_HOURS_04H,TEMPORAL,2,25,MEDIUM_RISK,0
TX000428,2024-01-15 14:00:00,350,14,0,PAYMENT,522.4542856513223,MEDIUM,0,C000428,7604.975562854296,7082.521277202974,M007041,10984.372268609035,11506.826554260357,0.06868997689170339,-29.64953243106539,28.488372868733364,-29.92606206451764,27.976160084672415,58.213354045526756,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000429,2024-01-02 23:00:00,47,23,0,PAYMENT,1047.9762486378524,LARGE,0,C000429,1613.1443299176601,565.1680812798077,M005675,12877.25408345064,13925.230332088493,0.6492456896288272,-29.42424570320658,27.59518932219848,-29.798203825743943,27.790479327489642,45.66732949661208,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000430,2024-01-28 08:00:00,656,8,1,CASH_OUT,959.5008200442019,MEDIUM,0,C000430,1142.3306991531956,182.82987910899374,M002560,2156.041515431657,3115.5423354758586,0.8392154787366886,-29.424995240419864,27.624076357705153,-29.615502853382498,27.56167481630765,22.02718126746724,24.0,LARGE_BALANCE_DROP_80PCT,BALANCE,1,20,LOW_RISK,0
TX000431,2024-01-12 05:00:00,269,5,0,CASH_IN,2674.2323003144875,LARGE,0,C000431,84.49139791170273,2758.72369822619,M002164,8166.589992283704,5492.357691969217,31.280717892535684,-29.140778340012233,27.258467755946175,-29.128545957604512,28.484661623520132,119.10290734144925,24.0,LARGE_BALANCE_DROP_80PCT|FIRST_TIME_LARGE_TX|UNUSUAL_HOURS_05H,BALANCE|TEMPORAL,3,45,MEDIUM_RISK,0
TX000432,2024-01-16 10:00:00,370,10,0,CASH_IN,6134.560225022399,LARGE,0,C000432,5684.673785558182,11819.234010580582,M006419,2219.022993589677,0.0,1.0789504386629434,-29.51323857209646,27.173770728896006,-29.62231329745588,27.453278264999124,29.628540577244802,24.0,LARGE_AMOUNT_P95|LARGE_BALANCE_DROP_80PCT|FIRST_TIME_LARGE_TX|NEW_ACCOUNT_LARGE_TX,ACCOUNT|AMOUNT|BALANCE|TEMPORAL,4,70,HIGH_RISK,1
TX000433,2024-01-27 12:00:00,636,12,1,PAYMENT,120.91736411651426,MEDIUM,0,C000433,398.2919741708871,277.37461005437285,M003722,1034.1888436442928,1155.1062077608071,0.30282943795099826,-29.5871791281357,27.86807701588536,-29.055955860414628,27.416293187977544,73.53640922245201,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000434,2024-01-05 10:00:00,106,10,0,CASH_IN,1995.0868285343265,LARGE,0,C000434,2730.2022712635726,4725.289099797899,M001470,931.4165690090537,0.0,0.7304793385410129,-29.476489397353827,27.546427501942247,-29.88529911127119,28.296641442783155,85.55088728803644,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000435,2024-01-28 22:00:00,670,22,1,CASH_OUT,6475.190985715218,LARGE,0,C000435,4602.52504763368,0.0,M002468,7956.670498939446,14431.861484654662,1.4065723372231065,-29.325707335087,27.12047467191787,-29.481821335414196,27.00505941532583,20.64797169893802,24.0,LARGE_AMOUNT_P95|LARGE_BALANCE_DROP_80PCT|FIRST_TIME_LARGE_TX|NEW_ACCOUNT_LARGE_TX,ACCOUNT|AMOUNT|BALANCE|TEMPORAL,4,70,HIGH_RISK,1
TX000436,2024-01-28 11:00:00,659,11,1,PAYMENT,320.84866063460964,MEDIUM,0,C000436,13831.756669841308,13510.908009206698,M008925,567.844161272851,888.6928219074607,0.02319484599437333,-29.721648544251735,28.33048060428498,-29.6974728319758,27.30187974135736,99.37648044234918,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000437,2024-01-28 09:00:00,657,9,1,CASH_OUT,582.9236004512144,MEDIUM,0,C000437,1868.3944538064154,1285.4708533552011,M001808,2599.87755258477,3182.8011530359845,0.31182482608968887,-29.074661644645225,27.297534702374,-29.052243663695965,27.885670032392966,57.21720569978774,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000438,2024-01-06 00:00:00,120,0,1,CASH_OUT,864.8800805545947,MEDIUM,0,C000438,1436.891675899882,572.0115953452874,M009363,2432.5848651303145,3297.4649456849093,0.6014918196207812,-29.914440369754047,28.1228765205053,-29.534248422922825,27.243675791766996,94.84190845879448,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000439,2024-01-26 04:00:00,604,4,0,CASH_OUT,4327.109782176468,LARGE,0,C000439,5308.897423713689,981.7876415372211,M007719,4036.85893953687,8363.968721713338,0.8149140062201297,-29.020643439545793,27.423342894177168,-29.30126339785336,28.478705884085382,107.12208532861094,24.0,LARGE_BALANCE_DROP_80PCT|FIRST_TIME_LARGE_TX|UNUSUAL_HOURS_04H,BALANCE|TEMPORAL,3,45,MEDIUM_RISK,0
TX000440,2024-01-03 10:00:00,58,10,0,TRANSFER,4647.745533947917,LARGE,0,C000440,4827.9174072956675,180.171873347751,M006073,2074.9024224948616,6722.647956442778,0.9624818860902381,-29.962350133438278,28.2193572461292,-29.284968265737245,27.696293433632448,90.71681785810165,24.0,LARGE_BALANCE_DROP_80PCT|FIRST_TIME_LARGE_TX,BALANCE|TEMPORAL,2,35,MEDIUM_RISK,0
TX000441,2024-01-15 10:00:00,346,10,0,PAYMENT,1498.9437239988656,LARGE,0,C000441,2018.1573261073343,519.2136021084686,M009012,953.5400966207361,2452.483820619602,0.7423610357735863,-29.46235560093466,27.17759526214148,-29.389655914703184,27.896046112440825,70.04968711097713,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000442,2024-01-31 21:00:00,741,21,0,DEBIT,960.3629149896235,MEDIUM,0,C000442,13162.522716144662,12202.159801155038,M002645,556.8082005884078,1517.1711155780313,0.07295637616910612,-29.41266994400354,28.134107415332643,-29.000639460860533,27.24056019765779,98.08360580849242,24.0,NORMAL,NO_ANOMALY,0,0,NO_RISK,0
TX000443,2024-01-20 18:00:00,474,18,1,CASH_IN,2137.61323790249,LARGE,0,C000443,9317.211732717207,11454.824970619697,M009249,2909.223291405985,771.6100535034952,0.22940165980529378,-29.25644401746319,27.14717831085077,-29.466660881720173,27.434067151307893,36.32330783338738,24.0,FIRST_TIME_LARGE_TX,TEMPORAL,1,15,LOW_RISK,0
